Iteration,Avg Residual,Avg Error
3320,-0.0168311,0.0778759
3321,-0.0168302,0.0778737
3322,-0.0168292,0.0778715
3323,-0.0168283,0.0778694
3324,-0.0168274,0.0778672
3325,-0.0168264,0.077865
3326,-0.0168255,0.0778629
3327,-0.0168245,0.0778607
3328,-0.0168236,0.0778586
3329,-0.0168226,0.0778564
3330,-0.0168217,0.0778542
3331,-0.0168208,0.0778521
3332,-0.0168198,0.0778499
3333,-0.0168189,0.0778478
3334,-0.0168179,0.0778456
3335,-0.016817,0.0778435
3336,-0.0168161,0.0778413
3337,-0.0168151,0.0778392
3338,-0.0168142,0.077837
3339,-0.0168133,0.0778349
3340,-0.0168123,0.0778328
3341,-0.0168114,0.0778306
3342,-0.0168105,0.0778285
3343,-0.0168095,0.0778264
3344,-0.0168086,0.0778242
3345,-0.0168077,0.0778221
3346,-0.0168067,0.07782
3347,-0.0168058,0.0778178
3348,-0.0168049,0.0778157
3349,-0.016804,0.0778136
3350,-0.016803,0.0778114
3351,-0.0168021,0.0778093
3352,-0.0168012,0.0778072
3353,-0.0168003,0.0778051
3354,-0.0167993,0.077803
3355,-0.0167984,0.0778009
3356,-0.0167975,0.0777987
3357,-0.0167966,0.0777966
3358,-0.0167956,0.0777945
3359,-0.0167947,0.0777924
3360,-0.0167938,0.0777903
3361,-0.0167929,0.0777882
3362,-0.016792,0.0777861
3363,-0.016791,0.077784
3364,-0.0167901,0.0777819
3365,-0.0167892,0.0777798
3366,-0.0167883,0.0777777
3367,-0.0167874,0.0777756
3368,-0.0167865,0.0777735
3369,-0.0167855,0.0777714
3370,-0.0167846,0.0777693
3371,-0.0167837,0.0777672
3372,-0.0167828,0.0777651
3373,-0.0167819,0.077763
3374,-0.016781,0.077761
3375,-0.0167801,0.0777589
3376,-0.0167792,0.0777568
3377,-0.0167782,0.0777547
3378,-0.0167773,0.0777526
3379,-0.0167764,0.0777505
3380,-0.0167755,0.0777485
3381,-0.0167746,0.0777464
3382,-0.0167737,0.0777443
3383,-0.0167728,0.0777423
3384,-0.0167719,0.0777402
3385,-0.016771,0.0777381
3386,-0.0167701,0.077736
3387,-0.0167692,0.077734
3388,-0.0167683,0.0777319
3389,-0.0167674,0.0777299
3390,-0.0167665,0.0777278
3391,-0.0167656,0.0777257
3392,-0.0167647,0.0777237
3393,-0.0167638,0.0777216
3394,-0.0167629,0.0777196
3395,-0.016762,0.0777175
3396,-0.0167611,0.0777155
3397,-0.0167602,0.0777134
3398,-0.0167593,0.0777114
3399,-0.0167584,0.0777093
3400,-0.0167575,0.0777073
3401,-0.0167566,0.0777052
3402,-0.0167557,0.0777032
3403,-0.0167548,0.0777011
3404,-0.0167539,0.0776991
3405,-0.016753,0.0776971
3406,-0.0167521,0.077695
3407,-0.0167513,0.077693
3408,-0.0167504,0.077691
3409,-0.0167495,0.0776889
3410,-0.0167486,0.0776869
3411,-0.0167477,0.0776849
3412,-0.0167468,0.0776829
3413,-0.0167459,0.0776808
3414,-0.016745,0.0776788
3415,-0.0167442,0.0776768
3416,-0.0167433,0.0776748
3417,-0.0167424,0.0776727
3418,-0.0167415,0.0776707
3419,-0.0167406,0.0776687
3420,-0.0167397,0.0776667
3421,-0.0167388,0.0776647
3422,-0.016738,0.0776627
3423,-0.0167371,0.0776607
3424,-0.0167362,0.0776587
3425,-0.0167353,0.0776566
3426,-0.0167344,0.0776546
3427,-0.0167336,0.0776526
3428,-0.0167327,0.0776506
3429,-0.0167318,0.0776486
3430,-0.0167309,0.0776466
3431,-0.0167301,0.0776446
3432,-0.0167292,0.0776426
3433,-0.0167283,0.0776406
3434,-0.0167274,0.0776386
3435,-0.0167266,0.0776367
3436,-0.0167257,0.0776347
3437,-0.0167248,0.0776327
3438,-0.0167239,0.0776307
3439,-0.0167231,0.0776287
3440,-0.0167222,0.0776267
3441,-0.0167213,0.0776247
3442,-0.0167205,0.0776228
3443,-0.0167196,0.0776208
3444,-0.0167187,0.0776188
3445,-0.0167179,0.0776168
3446,-0.016717,0.0776148
3447,-0.0167161,0.0776129
3448,-0.0167153,0.0776109
3449,-0.0167144,0.0776089
3450,-0.0167135,0.077607
3451,-0.0167127,0.077605
3452,-0.0167118,0.077603
3453,-0.0167109,0.0776011
3454,-0.0167101,0.0775991
3455,-0.0167092,0.0775971
3456,-0.0167084,0.0775952
3457,-0.0167075,0.0775932
3458,-0.0167066,0.0775913
3459,-0.0167058,0.0775893
3460,-0.0167049,0.0775873
3461,-0.0167041,0.0775854
3462,-0.0167032,0.0775834
3463,-0.0167024,0.0775815
3464,-0.0167015,0.0775795
3465,-0.0167006,0.0775776
3466,-0.0166998,0.0775756
3467,-0.0166989,0.0775737
3468,-0.0166981,0.0775718
3469,-0.0166972,0.0775698
3470,-0.0166964,0.0775679
3471,-0.0166955,0.0775659
3472,-0.0166947,0.077564
3473,-0.0166938,0.0775621
3474,-0.016693,0.0775601
3475,-0.0166921,0.0775582
3476,-0.0166913,0.0775563
3477,-0.0166904,0.0775543
3478,-0.0166896,0.0775524
3479,-0.0166887,0.0775505
3480,-0.0166879,0.0775486
3481,-0.016687,0.0775466
3482,-0.0166862,0.0775447
3483,-0.0166854,0.0775428
3484,-0.0166845,0.0775409
3485,-0.0166837,0.0775389
3486,-0.0166828,0.077537
3487,-0.016682,0.0775351
3488,-0.0166811,0.0775332
3489,-0.0166803,0.0775313
3490,-0.0166795,0.0775294
3491,-0.0166786,0.0775275
3492,-0.0166778,0.0775256
3493,-0.0166769,0.0775236
3494,-0.0166761,0.0775217
3495,-0.0166753,0.0775198
3496,-0.0166744,0.0775179
3497,-0.0166736,0.077516
3498,-0.0166728,0.0775141
3499,-0.0166719,0.0775122
3500,-0.0166711,0.0775103
3501,-0.0166702,0.0775084
3502,-0.0166694,0.0775065
3503,-0.0166686,0.0775047
3504,-0.0166677,0.0775028
3505,-0.0166669,0.0775009
3506,-0.0166661,0.077499
3507,-0.0166653,0.0774971
3508,-0.0166644,0.0774952
3509,-0.0166636,0.0774933
3510,-0.0166628,0.0774914
3511,-0.0166619,0.0774896
3512,-0.0166611,0.0774877
3513,-0.0166603,0.0774858
3514,-0.0166595,0.0774839
3515,-0.0166586,0.077482
3516,-0.0166578,0.0774802
3517,-0.016657,0.0774783
3518,-0.0166562,0.0774764
3519,-0.0166553,0.0774746
3520,-0.0166545,0.0774727
3521,-0.0166537,0.0774708
3522,-0.0166529,0.0774689
3523,-0.016652,0.0774671
3524,-0.0166512,0.0774652
3525,-0.0166504,0.0774634
3526,-0.0166496,0.0774615
3527,-0.0166488,0.0774596
3528,-0.0166479,0.0774578
3529,-0.0166471,0.0774559
3530,-0.0166463,0.0774541
3531,-0.0166455,0.0774522
3532,-0.0166447,0.0774504
3533,-0.0166439,0.0774485
3534,-0.016643,0.0774467
3535,-0.0166422,0.0774448
3536,-0.0166414,0.077443
3537,-0.0166406,0.0774411
3538,-0.0166398,0.0774393
3539,-0.016639,0.0774374
3540,-0.0166382,0.0774356
3541,-0.0166374,0.0774337
3542,-0.0166365,0.0774319
3543,-0.0166357,0.0774301
3544,-0.0166349,0.0774282
3545,-0.0166341,0.0774264
3546,-0.0166333,0.0774246
3547,-0.0166325,0.0774227
3548,-0.0166317,0.0774209
3549,-0.0166309,0.0774191
3550,-0.0166301,0.0774172
3551,-0.0166293,0.0774154
3552,-0.0166285,0.0774136
3553,-0.0166277,0.0774118
3554,-0.0166269,0.0774099
3555,-0.0166261,0.0774081
3556,-0.0166252,0.0774063
3557,-0.0166244,0.0774045
3558,-0.0166236,0.0774027
3559,-0.0166228,0.0774008
3560,-0.016622,0.077399
3561,-0.0166212,0.0773972
3562,-0.0166204,0.0773954
3563,-0.0166196,0.0773936
3564,-0.0166188,0.0773918
3565,-0.016618,0.07739
3566,-0.0166172,0.0773882
3567,-0.0166165,0.0773864
3568,-0.0166157,0.0773846
3569,-0.0166149,0.0773828
3570,-0.0166141,0.077381
3571,-0.0166133,0.0773792
3572,-0.0166125,0.0773774
3573,-0.0166117,0.0773756
3574,-0.0166109,0.0773738
3575,-0.0166101,0.077372
3576,-0.0166093,0.0773702
3577,-0.0166085,0.0773684
3578,-0.0166077,0.0773666
3579,-0.0166069,0.0773648
3580,-0.0166061,0.077363
3581,-0.0166054,0.0773612
3582,-0.0166046,0.0773594
3583,-0.0166038,0.0773577
3584,-0.016603,0.0773559
3585,-0.0166022,0.0773541
3586,-0.0166014,0.0773523
3587,-0.0166006,0.0773505
3588,-0.0165998,0.0773488
3589,-0.0165991,0.077347
3590,-0.0165983,0.0773452
3591,-0.0165975,0.0773434
3592,-0.0165967,0.0773417
3593,-0.0165959,0.0773399
3594,-0.0165951,0.0773381
3595,-0.0165944,0.0773364
3596,-0.0165936,0.0773346
3597,-0.0165928,0.0773328
3598,-0.016592,0.0773311
3599,-0.0165912,0.0773293
3600,-0.0165905,0.0773275
3601,-0.0165897,0.0773258
3602,-0.0165889,0.077324
3603,-0.0165881,0.0773222
3604,-0.0165873,0.0773205
3605,-0.0165866,0.0773187
3606,-0.0165858,0.077317
3607,-0.016585,0.0773152
3608,-0.0165842,0.0773135
3609,-0.0165835,0.0773117
3610,-0.0165827,0.07731
3611,-0.0165819,0.0773082
3612,-0.0165812,0.0773065
3613,-0.0165804,0.0773047
3614,-0.0165796,0.077303
3615,-0.0165788,0.0773012
3616,-0.0165781,0.0772995
3617,-0.0165773,0.0772978
3618,-0.0165765,0.077296
3619,-0.0165758,0.0772943
3620,-0.016575,0.0772926
3621,-0.0165742,0.0772908
3622,-0.0165735,0.0772891
3623,-0.0165727,0.0772874
3624,-0.0165719,0.0772856
3625,-0.0165712,0.0772839
3626,-0.0165704,0.0772822
3627,-0.0165696,0.0772804
3628,-0.0165689,0.0772787
3629,-0.0165681,0.077277
3630,-0.0165673,0.0772753
3631,-0.0165666,0.0772735
3632,-0.0165658,0.0772718
3633,-0.016565,0.0772701
3634,-0.0165643,0.0772684
3635,-0.0165635,0.0772667
3636,-0.0165628,0.0772649
3637,-0.016562,0.0772632
3638,-0.0165612,0.0772615
3639,-0.0165605,0.0772598
3640,-0.0165597,0.0772581
3641,-0.016559,0.0772564
3642,-0.0165582,0.0772547
3643,-0.0165575,0.077253
3644,-0.0165567,0.0772513
3645,-0.0165559,0.0772496
3646,-0.0165552,0.0772478
3647,-0.0165544,0.0772461
3648,-0.0165537,0.0772444
3649,-0.0165529,0.0772427
3650,-0.0165522,0.077241
3651,-0.0165514,0.0772393
3652,-0.0165507,0.0772376
3653,-0.0165499,0.077236
3654,-0.0165492,0.0772343
3655,-0.0165484,0.0772326
3656,-0.0165477,0.0772309
3657,-0.0165469,0.0772292
3658,-0.0165462,0.0772275
3659,-0.0165454,0.0772258
3660,-0.0165447,0.0772241
3661,-0.0165439,0.0772224
3662,-0.0165432,0.0772208
3663,-0.0165424,0.0772191
3664,-0.0165417,0.0772174
3665,-0.0165409,0.0772157
3666,-0.0165402,0.077214
3667,-0.0165395,0.0772123
3668,-0.0165387,0.0772107
3669,-0.016538,0.077209
3670,-0.0165372,0.0772073
3671,-0.0165365,0.0772056
3672,-0.0165357,0.077204
3673,-0.016535,0.0772023
3674,-0.0165343,0.0772006
3675,-0.0165335,0.077199
3676,-0.0165328,0.0771973
3677,-0.016532,0.0771956
3678,-0.0165313,0.077194
3679,-0.0165306,0.0771923
3680,-0.0165298,0.0771906
3681,-0.0165291,0.077189
3682,-0.0165283,0.0771873
3683,-0.0165276,0.0771857
3684,-0.0165269,0.077184
3685,-0.0165261,0.0771824
3686,-0.0165254,0.0771807
3687,-0.0165247,0.077179
3688,-0.0165239,0.0771774
3689,-0.0165232,0.0771757
3690,-0.0165225,0.0771741
3691,-0.0165217,0.0771724
3692,-0.016521,0.0771708
3693,-0.0165203,0.0771691
3694,-0.0165195,0.0771675
3695,-0.0165188,0.0771659
3696,-0.0165181,0.0771642
3697,-0.0165174,0.0771626
3698,-0.0165166,0.0771609
3699,-0.0165159,0.0771593
3700,-0.0165152,0.0771577
3701,-0.0165144,0.077156
3702,-0.0165137,0.0771544
3703,-0.016513,0.0771527
3704,-0.0165123,0.0771511
3705,-0.0165115,0.0771495
3706,-0.0165108,0.0771478
3707,-0.0165101,0.0771462
3708,-0.0165094,0.0771446
3709,-0.0165086,0.077143
3710,-0.0165079,0.0771413
3711,-0.0165072,0.0771397
3712,-0.0165065,0.0771381
3713,-0.0165058,0.0771365
3714,-0.016505,0.0771348
3715,-0.0165043,0.0771332
3716,-0.0165036,0.0771316
3717,-0.0165029,0.07713
3718,-0.0165022,0.0771284
3719,-0.0165014,0.0771267
3720,-0.0165007,0.0771251
3721,-0.0165,0.0771235
3722,-0.0164993,0.0771219
3723,-0.0164986,0.0771203
3724,-0.0164979,0.0771187
3725,-0.0164971,0.0771171
3726,-0.0164964,0.0771155
3727,-0.0164957,0.0771139
3728,-0.016495,0.0771123
3729,-0.0164943,0.0771106
3730,-0.0164936,0.077109
3731,-0.0164929,0.0771074
3732,-0.0164921,0.0771058
3733,-0.0164914,0.0771042
3734,-0.0164907,0.0771026
3735,-0.01649,0.077101
3736,-0.0164893,0.0770994
3737,-0.0164886,0.0770979
3738,-0.0164879,0.0770963
3739,-0.0164872,0.0770947
3740,-0.0164865,0.0770931
3741,-0.0164858,0.0770915
3742,-0.016485,0.0770899
3743,-0.0164843,0.0770883
3744,-0.0164836,0.0770867
3745,-0.0164829,0.0770851
3746,-0.0164822,0.0770835
3747,-0.0164815,0.077082
3748,-0.0164808,0.0770804
3749,-0.0164801,0.0770788
3750,-0.0164794,0.0770772
3751,-0.0164787,0.0770756
3752,-0.016478,0.0770741
3753,-0.0164773,0.0770725
3754,-0.0164766,0.0770709
3755,-0.0164759,0.0770693
3756,-0.0164752,0.0770678
3757,-0.0164745,0.0770662
3758,-0.0164738,0.0770646
3759,-0.0164731,0.077063
3760,-0.0164724,0.0770615
3761,-0.0164717,0.0770599
3762,-0.016471,0.0770583
3763,-0.0164703,0.0770568
3764,-0.0164696,0.0770552
3765,-0.0164689,0.0770536
3766,-0.0164682,0.0770521
3767,-0.0164675,0.0770505
3768,-0.0164668,0.077049
3769,-0.0164661,0.0770474
3770,-0.0164654,0.0770458
3771,-0.0164647,0.0770443
3772,-0.016464,0.0770427
3773,-0.0164633,0.0770412
3774,-0.0164627,0.0770396
3775,-0.016462,0.0770381
3776,-0.0164613,0.0770365
3777,-0.0164606,0.077035
3778,-0.0164599,0.0770334
3779,-0.0164592,0.0770319
3780,-0.0164585,0.0770303
3781,-0.0164578,0.0770288
3782,-0.0164571,0.0770272
3783,-0.0164564,0.0770257
3784,-0.0164558,0.0770241
3785,-0.0164551,0.0770226
3786,-0.0164544,0.0770211
3787,-0.0164537,0.0770195
3788,-0.016453,0.077018
3789,-0.0164523,0.0770164
3790,-0.0164516,0.0770149
3791,-0.016451,0.0770134
3792,-0.0164503,0.0770118
3793,-0.0164496,0.0770103
3794,-0.0164489,0.0770088
3795,-0.0164482,0.0770073
3796,-0.0164475,0.0770057
3797,-0.0164469,0.0770042
3798,-0.0164462,0.0770027
3799,-0.0164455,0.0770011
3800,-0.0164448,0.0769996
3801,-0.0164441,0.0769981
3802,-0.0164435,0.0769966
3803,-0.0164428,0.076995
3804,-0.0164421,0.0769935
3805,-0.0164414,0.076992
3806,-0.0164407,0.0769905
3807,-0.0164401,0.076989
3808,-0.0164394,0.0769875
3809,-0.0164387,0.0769859
3810,-0.016438,0.0769844
3811,-0.0164374,0.0769829
3812,-0.0164367,0.0769814
3813,-0.016436,0.0769799
3814,-0.0164353,0.0769784
3815,-0.0164347,0.0769769
3816,-0.016434,0.0769754
3817,-0.0164333,0.0769739
3818,-0.0164326,0.0769723
3819,-0.016432,0.0769708
3820,-0.0164313,0.0769693
3821,-0.0164306,0.0769678
3822,-0.01643,0.0769663
3823,-0.0164293,0.0769648
3824,-0.0164286,0.0769633
3825,-0.0164279,0.0769618
3826,-0.0164273,0.0769603
3827,-0.0164266,0.0769588
3828,-0.0164259,0.0769573
3829,-0.0164253,0.0769559
3830,-0.0164246,0.0769544
3831,-0.0164239,0.0769529
3832,-0.0164233,0.0769514
3833,-0.0164226,0.0769499
3834,-0.0164219,0.0769484
3835,-0.0164213,0.0769469
3836,-0.0164206,0.0769454
3837,-0.0164199,0.0769439
3838,-0.0164193,0.0769425
3839,-0.0164186,0.076941
3840,-0.016418,0.0769395
3841,-0.0164173,0.076938
3842,-0.0164166,0.0769365
3843,-0.016416,0.076935
3844,-0.0164153,0.0769336
3845,-0.0164147,0.0769321
3846,-0.016414,0.0769306
3847,-0.0164133,0.0769291
3848,-0.0164127,0.0769277
3849,-0.016412,0.0769262
3850,-0.0164114,0.0769247
3851,-0.0164107,0.0769233
3852,-0.01641,0.0769218
3853,-0.0164094,0.0769203
3854,-0.0164087,0.0769188
3855,-0.0164081,0.0769174
3856,-0.0164074,0.0769159
3857,-0.0164068,0.0769144
3858,-0.0164061,0.076913
3859,-0.0164055,0.0769115
3860,-0.0164048,0.0769101
3861,-0.0164041,0.0769086
3862,-0.0164035,0.0769071
3863,-0.0164028,0.0769057
3864,-0.0164022,0.0769042
3865,-0.0164015,0.0769028
3866,-0.0164009,0.0769013
3867,-0.0164002,0.0768999
3868,-0.0163996,0.0768984
3869,-0.0163989,0.076897
3870,-0.0163983,0.0768955
3871,-0.0163976,0.0768941
3872,-0.016397,0.0768926
3873,-0.0163963,0.0768912
3874,-0.0163957,0.0768897
3875,-0.016395,0.0768883
3876,-0.0163944,0.0768868
3877,-0.0163937,0.0768854
3878,-0.0163931,0.0768839
3879,-0.0163925,0.0768825
3880,-0.0163918,0.076881
3881,-0.0163912,0.0768796
3882,-0.0163905,0.0768782
3883,-0.0163899,0.0768767
3884,-0.0163892,0.0768753
3885,-0.0163886,0.0768739
3886,-0.0163879,0.0768724
3887,-0.0163873,0.076871
3888,-0.0163867,0.0768696
3889,-0.016386,0.0768681
3890,-0.0163854,0.0768667
3891,-0.0163847,0.0768653
3892,-0.0163841,0.0768638
3893,-0.0163835,0.0768624
3894,-0.0163828,0.076861
3895,-0.0163822,0.0768595
3896,-0.0163815,0.0768581
3897,-0.0163809,0.0768567
3898,-0.0163803,0.0768553
3899,-0.0163796,0.0768539
3900,-0.016379,0.0768524
3901,-0.0163784,0.076851
3902,-0.0163777,0.0768496
3903,-0.0163771,0.0768482
3904,-0.0163765,0.0768468
3905,-0.0163758,0.0768453
3906,-0.0163752,0.0768439
3907,-0.0163745,0.0768425
3908,-0.0163739,0.0768411
3909,-0.0163733,0.0768397
3910,-0.0163726,0.0768383
3911,-0.016372,0.0768369
3912,-0.0163714,0.0768355
3913,-0.0163708,0.076834
3914,-0.0163701,0.0768326
3915,-0.0163695,0.0768312
3916,-0.0163689,0.0768298
3917,-0.0163682,0.0768284
3918,-0.0163676,0.076827
3919,-0.016367,0.0768256
3920,-0.0163663,0.0768242
3921,-0.0163657,0.0768228
3922,-0.0163651,0.0768214
3923,-0.0163645,0.07682
3924,-0.0163638,0.0768186
3925,-0.0163632,0.0768172
3926,-0.0163626,0.0768158
3927,-0.016362,0.0768144
3928,-0.0163613,0.076813
3929,-0.0163607,0.0768116
3930,-0.0163601,0.0768103
3931,-0.0163595,0.0768089
3932,-0.0163588,0.0768075
3933,-0.0163582,0.0768061
3934,-0.0163576,0.0768047
3935,-0.016357,0.0768033
3936,-0.0163563,0.0768019
3937,-0.0163557,0.0768005
3938,-0.0163551,0.0767992
3939,-0.0163545,0.0767978
3940,-0.0163539,0.0767964
3941,-0.0163532,0.076795
3942,-0.0163526,0.0767936
3943,-0.016352,0.0767923
3944,-0.0163514,0.0767909
3945,-0.0163508,0.0767895
3946,-0.0163501,0.0767881
3947,-0.0163495,0.0767867
3948,-0.0163489,0.0767854
3949,-0.0163483,0.076784
3950,-0.0163477,0.0767826
3951,-0.0163471,0.0767813
3952,-0.0163464,0.0767799
3953,-0.0163458,0.0767785
3954,-0.0163452,0.0767771
3955,-0.0163446,0.0767758
3956,-0.016344,0.0767744
3957,-0.0163434,0.076773
3958,-0.0163428,0.0767717
3959,-0.0163421,0.0767703
3960,-0.0163415,0.076769
3961,-0.0163409,0.0767676
3962,-0.0163403,0.0767662
3963,-0.0163397,0.0767649
3964,-0.0163391,0.0767635
3965,-0.0163385,0.0767622
3966,-0.0163379,0.0767608
3967,-0.0163373,0.0767594
3968,-0.0163367,0.0767581
3969,-0.016336,0.0767567
3970,-0.0163354,0.0767554
3971,-0.0163348,0.076754
3972,-0.0163342,0.0767527
3973,-0.0163336,0.0767513
3974,-0.016333,0.07675
3975,-0.0163324,0.0767486
3976,-0.0163318,0.0767473
3977,-0.0163312,0.0767459
3978,-0.0163306,0.0767446
3979,-0.01633,0.0767432
3980,-0.0163294,0.0767419
3981,-0.0163288,0.0767406
3982,-0.0163282,0.0767392
3983,-0.0163276,0.0767379
3984,-0.016327,0.0767365
3985,-0.0163264,0.0767352
3986,-0.0163258,0.0767339
3987,-0.0163252,0.0767325
3988,-0.0163246,0.0767312
3989,-0.016324,0.0767298
3990,-0.0163234,0.0767285
3991,-0.0163228,0.0767272
3992,-0.0163222,0.0767258
3993,-0.0163216,0.0767245
3994,-0.016321,0.0767232
3995,-0.0163204,0.0767218
3996,-0.0163198,0.0767205
3997,-0.0163192,0.0767192
3998,-0.0163186,0.0767179
3999,-0.016318,0.0767165
4000,-0.0163174,0.0767152
4001,-0.0163168,0.0767139
4002,-0.0163162,0.0767126
4003,-0.0163156,0.0767112
4004,-0.016315,0.0767099
4005,-0.0163144,0.0767086
4006,-0.0163138,0.0767073
4007,-0.0163132,0.076706
4008,-0.0163126,0.0767046
4009,-0.016312,0.0767033
4010,-0.0163114,0.076702
4011,-0.0163108,0.0767007
4012,-0.0163102,0.0766994
4013,-0.0163096,0.0766981
4014,-0.0163091,0.0766967
4015,-0.0163085,0.0766954
4016,-0.0163079,0.0766941
4017,-0.0163073,0.0766928
4018,-0.0163067,0.0766915
4019,-0.0163061,0.0766902
4020,-0.0163055,0.0766889
4021,-0.0163049,0.0766876
4022,-0.0163043,0.0766863
4023,-0.0163038,0.076685
4024,-0.0163032,0.0766837
4025,-0.0163026,0.0766824
4026,-0.016302,0.0766811
4027,-0.0163014,0.0766798
4028,-0.0163008,0.0766785
4029,-0.0163002,0.0766772
4030,-0.0162997,0.0766759
4031,-0.0162991,0.0766746
4032,-0.0162985,0.0766733
4033,-0.0162979,0.076672
4034,-0.0162973,0.0766707
4035,-0.0162967,0.0766694
4036,-0.0162961,0.0766681
4037,-0.0162956,0.0766668
4038,-0.016295,0.0766655
4039,-0.0162944,0.0766642
4040,-0.0162938,0.0766629
4041,-0.0162932,0.0766616
4042,-0.0162927,0.0766603
4043,-0.0162921,0.0766591
4044,-0.0162915,0.0766578
4045,-0.0162909,0.0766565
4046,-0.0162903,0.0766552
4047,-0.0162898,0.0766539
4048,-0.0162892,0.0766526
4049,-0.0162886,0.0766514
4050,-0.016288,0.0766501
4051,-0.0162875,0.0766488
4052,-0.0162869,0.0766475
4053,-0.0162863,0.0766462
4054,-0.0162857,0.076645
4055,-0.0162851,0.0766437
4056,-0.0162846,0.0766424
4057,-0.016284,0.0766411
4058,-0.0162834,0.0766399
4059,-0.0162828,0.0766386
4060,-0.0162823,0.0766373
4061,-0.0162817,0.076636
4062,-0.0162811,0.0766348
4063,-0.0162806,0.0766335
4064,-0.01628,0.0766322
4065,-0.0162794,0.076631
4066,-0.0162788,0.0766297
4067,-0.0162783,0.0766284
4068,-0.0162777,0.0766272
4069,-0.0162771,0.0766259
4070,-0.0162766,0.0766246
4071,-0.016276,0.0766234
4072,-0.0162754,0.0766221
4073,-0.0162748,0.0766208
4074,-0.0162743,0.0766196
4075,-0.0162737,0.0766183
4076,-0.0162731,0.0766171
4077,-0.0162726,0.0766158
4078,-0.016272,0.0766146
4079,-0.0162714,0.0766133
4080,-0.0162709,0.076612
4081,-0.0162703,0.0766108
4082,-0.0162697,0.0766095
4083,-0.0162692,0.0766083
4084,-0.0162686,0.076607
4085,-0.016268,0.0766058
4086,-0.0162675,0.0766045
4087,-0.0162669,0.0766033
4088,-0.0162664,0.076602
4089,-0.0162658,0.0766008
4090,-0.0162652,0.0765995
4091,-0.0162647,0.0765983
4092,-0.0162641,0.0765971
4093,-0.0162635,0.0765958
4094,-0.016263,0.0765946
4095,-0.0162624,0.0765933
4096,-0.0162619,0.0765921
4097,-0.0162613,0.0765908
4098,-0.0162607,0.0765896
4099,-0.0162602,0.0765884
4100,-0.0162596,0.0765871
4101,-0.0162591,0.0765859
4102,-0.0162585,0.0765847
4103,-0.0162579,0.0765834
4104,-0.0162574,0.0765822
4105,-0.0162568,0.0765809
4106,-0.0162563,0.0765797
4107,-0.0162557,0.0765785
4108,-0.0162552,0.0765772
4109,-0.0162546,0.076576
4110,-0.016254,0.0765748
4111,-0.0162535,0.0765736
4112,-0.0162529,0.0765723
4113,-0.0162524,0.0765711
4114,-0.0162518,0.0765699
4115,-0.0162513,0.0765687
4116,-0.0162507,0.0765674
4117,-0.0162502,0.0765662
4118,-0.0162496,0.076565
4119,-0.0162491,0.0765638
4120,-0.0162485,0.0765625
4121,-0.016248,0.0765613
4122,-0.0162474,0.0765601
4123,-0.0162469,0.0765589
4124,-0.0162463,0.0765577
4125,-0.0162458,0.0765564
4126,-0.0162452,0.0765552
4127,-0.0162447,0.076554
4128,-0.0162441,0.0765528
4129,-0.0162436,0.0765516
4130,-0.016243,0.0765504
4131,-0.0162425,0.0765492
4132,-0.0162419,0.0765479
4133,-0.0162414,0.0765467
4134,-0.0162408,0.0765455
4135,-0.0162403,0.0765443
4136,-0.0162397,0.0765431
4137,-0.0162392,0.0765419
4138,-0.0162386,0.0765407
4139,-0.0162381,0.0765395
4140,-0.0162375,0.0765383
4141,-0.016237,0.0765371
4142,-0.0162364,0.0765359
4143,-0.0162359,0.0765347
4144,-0.0162354,0.0765335
4145,-0.0162348,0.0765323
4146,-0.0162343,0.0765311
4147,-0.0162337,0.0765299
4148,-0.0162332,0.0765287
4149,-0.0162326,0.0765275
4150,-0.0162321,0.0765263
4151,-0.0162316,0.0765251
4152,-0.016231,0.0765239
4153,-0.0162305,0.0765227
4154,-0.0162299,0.0765215
4155,-0.0162294,0.0765203
4156,-0.0162289,0.0765191
4157,-0.0162283,0.0765179
4158,-0.0162278,0.0765167
4159,-0.0162272,0.0765155
4160,-0.0162267,0.0765144
4161,-0.0162262,0.0765132
4162,-0.0162256,0.076512
4163,-0.0162251,0.0765108
4164,-0.0162246,0.0765096
4165,-0.016224,0.0765084
4166,-0.0162235,0.0765072
4167,-0.0162229,0.0765061
4168,-0.0162224,0.0765049
4169,-0.0162219,0.0765037
4170,-0.0162213,0.0765025
4171,-0.0162208,0.0765013
4172,-0.0162203,0.0765001
4173,-0.0162197,0.076499
4174,-0.0162192,0.0764978
4175,-0.0162187,0.0764966
4176,-0.0162181,0.0764954
4177,-0.0162176,0.0764943
4178,-0.0162171,0.0764931
4179,-0.0162165,0.0764919
4180,-0.016216,0.0764907
4181,-0.0162155,0.0764896
